Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
shayari on awaz,46,46,210,19,0.00,https://eknazariya.com/,0,0,0.00,0.33,119,"100, 81, 81, 81, 81, 66, 66, 53, 66, 53, 44, 44",2026-08-01,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
gulzar shayari on ghar,23,23,320,26,0.00,https://eknazariya.com/gulzar-shayari-1,0,0,0.00,0.33,144,"81, 100, 81, 66, 66, 29, 36, 44, 29, 36, 54, 44",2026-06-23,"Image pack, Reviews, Video, Image, Video Carousel, People also ask",informational,Organic
sabse best shayari,16,16,170,27,0.00,https://eknazariya.com/,0,0,0.00,0.33,148,"81, 81, 81, 81, 100, 81, 100, 100, 100, 100, 81, 81",2026-07-08,"Image pack, Reviews, Video, Ads top, Video Carousel, People also ask, Related searches, Ads middle",informational,Organic
very sad poetry in hindi,33,33,170,29,0.00,https://eknazariya.com/best-sad-shayari,0,0,0.00,0.33,161,"33, 52, 100, 100, 81, 100, 100, 81, 100, 81, 81, 81",2026-08-09,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
best shayari by zakir khan,9,9,210,3,0.00,https://eknazariya.com/zakir-khan-1,0,0,0.00,0.33,141,"34, 100, 81, 66, 66, 66, 81, 66, 100, 66, 53, 44",2026-08-10,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",commercial,Organic
gulzar sahab shayari in hindi,17,17,110,18,0.00,https://eknazariya.com/gulzar-shayari-1,0,0,0.00,0.01,142,"14, 50, 79, 64, 64, 100, 100, 100, 100, 64, 79, 64",2026-07-14,"Image pack, Sitelinks, Reviews, Video, Image, Ads top, Video Carousel, People also ask, Related searches, Ads middle, AI overview",informational,Organic
gulzar sahab shayari in hindi,18,18,110,18,0.00,https://eknazariya.com/gulzar-shayari-1,0,0,0.00,0.01,142,"14, 50, 79, 64, 64, 100, 100, 100, 100, 64, 79, 64",2026-07-14,"Image pack, Sitelinks, Reviews, Video, Image, Ads top, Video Carousel, People also ask, Related searches, Ads middle, AI overview",informational,Organic
numberi shayari,13,13,110,22,0.00,https://eknazariya.com/,0,0,0.00,0,139,"1, 1, 24, 1, 1, 3, 1, 1, 1, 1, 100, 36",2026-06-25,"Reviews, Video, People also ask, Related searches",informational,Organic
sad shero shayari in hindi,23,23,110,27,0.00,https://eknazariya.com/best-sad-shayari,0,0,0.00,0.33,118,"65, 82, 100, 100, 65, 65, 65, 53, 53, 41, 41, 29",2026-08-13,"Image pack, Sitelinks, Reviews, Video, Image, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
sher shayari in urdu,17,17,320,29,0.00,https://eknazariya.com/,0,0,0.00,0,128,"100, 81, 81, 81, 67, 81, 81, 81, 54, 54, 44, 67",2026-08-11,"Image pack, Reviews, Video, Image, Ads top, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
shayari duniyadari,19,19,140,20,0.00,https://eknazariya.com/,0,0,0.00,0.33,119,"100, 82, 100, 82, 82, 100, 82, 82, 100, 82, 41, 41",2026-07-23,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
shayar ke liye shayari,11,11,140,31,0.00,https://eknazariya.com/,0,0,0.00,0.33,139,"82, 100, 100, 100, 82, 82, 100, 100, 82, 53, 53, 53",2026-07-13,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
shayri urdu in hindi,9,9,110,27,0.00,https://eknazariya.com/,0,0,0.00,0,149,"64, 64, 64, 100, 100, 79, 100, 79, 100, 64, 79, 79",2026-07-07,"Knowledge panel, Image pack, Reviews, Video, Image, Ads top, Ads bottom, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
good shayari for girl,25,25,110,19,0.00,https://eknazariya.com/,0,0,0.00,0,134,"1, 1, 1, 1, 1, 4, 4, 3, 100, 36, 19, 6",2026-06-24,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
sad sher shayari,22,22,390,20,0.00,https://eknazariya.com/best-sad-shayari,0,0,0.00,0.33,120,"81, 100, 81, 66, 66, 66, 66, 66, 36, 44, 54, 54",2026-07-05,"Image pack, Sitelinks, Reviews, Image, Related searches",informational,Organic
sufi ishq shayari,29,29,140,19,0.00,https://eknazariya.com/ishq-shayari,0,0,0.00,0.33,147,"82, 100, 82, 100, 65, 82, 82, 65, 82, 65, 53, 65",2026-07-08,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
mirror shayari,26,26,480,23,0.00,https://eknazariya.com/,0,0,0.00,0.33,90,"100, 100, 100, 81, 100, 81, 100, 100, 81, 81, 81, 81",2026-07-13,"Image pack, Reviews, Image, People also ask, Related searches",informational,Organic
qawwali shayari,31,31,320,26,0.00,https://eknazariya.com/,0,0,0.00,0.33,122,"100, 82, 100, 100, 82, 100, 100, 100, 82, 82, 67, 54",2026-06-21,"Image pack, Reviews, Video, Related searches",informational,Organic
shayari hai,10,10,140,42,0.00,https://eknazariya.com/,0,0,0.00,0.33,142,"52, 67, 67, 52, 52, 81, 100, 100, 67, 81, 81, 81",2026-07-23,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
choti si shayari,16,16,140,27,0.00,https://eknazariya.com/,0,0,0.00,0.33,131,"52, 52, 67, 52, 52, 52, 81, 81, 100, 81, 100, 100",2026-06-26,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches",informational,Organic
purana shayari,11,11,110,22,0.00,https://eknazariya.com/,0,0,0.00,0.33,143,"53, 65, 65, 100, 82, 65, 65, 82, 53, 53, 65, 65",2026-07-10,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
sahar shayari,16,16,110,24,0.00,https://eknazariya.com/,0,0,0.00,0.33,155,"100, 100, 65, 65, 53, 65, 82, 100, 65, 53, 53, 65",2026-06-26,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
pyas shayari,15,15,170,23,0.00,https://eknazariya.com/,0,0,0.00,0.33,140,"9, 22, 53, 66, 66, 100, 66, 81, 53, 81, 12, 6",2026-07-16,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
shayari for caption,20,20,170,27,0.00,https://eknazariya.com/,0,0,0.00,0.33,146,"100, 81, 100, 81, 81, 67, 81, 100, 67, 81, 67, 81",2026-06-27,"Image pack, People also ask, Related searches",informational,Organic
raste shayari in hindi,16,16,210,19,0.00,https://eknazariya.com/,0,0,0.00,0.33,130,"34, 53, 66, 34, 44, 66, 81, 100, 81, 66, 66, 44",2026-07-10,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
jigar shayari 2 line,31,31,140,9,0.00,https://eknazariya.com/,0,0,0.00,0.33,122,"81, 100, 81, 81, 81, 67, 81, 52, 67, 52, 52, 33",2026-08-10,"Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
good shayari on life in hindi,18,18,140,18,0.00,https://eknazariya.com/,0,0,0.00,0,132,"16, 22, 28, 28, 28, 34, 34, 44, 44, 81, 100, 100",2026-07-13,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
shayari for special one,18,18,170,37,0.00,https://eknazariya.com/,0,0,0.00,0.33,140,"81, 100, 81, 100, 67, 100, 81, 81, 67, 81, 67, 52",2026-07-13,"Image pack, Reviews, Video, Image, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
zakir khan poetry in hindi,12,12,140,10,0.00,https://eknazariya.com/zakir-khan-1,0,0,0.00,0.33,164,"52, 100, 100, 81, 67, 81, 81, 67, 67, 52, 33, 33",2026-07-24,"Image pack, Sitelinks, Reviews, Video, Image, Video Carousel, Related searches, AI overview","commercial, informational",Organic
purane jamane ki shayari,13,13,140,18,0.00,https://eknazariya.com/,0,0,0.00,0.33,87,"82, 82, 100, 65, 65, 100, 100, 65, 53, 65, 65, 65",2026-07-20,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
khafa shayari,35,35,260,15,0.00,https://eknazariya.com/,0,0,0.00,0.33,142,"100, 67, 67, 54, 54, 44, 54, 44, 35, 35, 29, 35",2026-08-11,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
wali shayari,17,17,480,41,0.00,https://eknazariya.com/,0,0,0.00,0.33,127,"81, 81, 81, 100, 81, 100, 81, 81, 81, 81, 81, 81",2026-08-11,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
rahgir songs,39,39,1300,33,0.00,https://eknazariya.com/rahgir,0,0,0.00,0.33,129,"81, 62, 81, 100, 62, 81, 100, 62, 62, 62, 55, 55",2026-07-14,"Reviews, Video, Featured snippet, Video Carousel, People also ask, Related searches","informational, transactional",Organic
shayar kaise bane,31,31,260,28,0.00,https://eknazariya.com/,0,0,0.00,0.33,65,"66, 81, 100, 81, 81, 66, 81, 81, 66, 66, 66, 66",2026-06-28,"Image pack, Video, People also ask, Related searches",informational,Organic
shayari on baatein,13,13,110,15,0.00,https://eknazariya.com/,0,0,0.00,0.33,134,"100, 100, 64, 79, 79, 64, 79, 64, 64, 64, 50, 50",2026-07-15,"Image pack, Reviews, Video, Related searches",informational,Organic
light shayari,15,15,320,28,0.00,https://eknazariya.com/,0,0,0.00,0.33,136,"24, 19, 30, 36, 100, 44, 55, 36, 44, 36, 10, 12",2026-07-11,"Image pack, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
shayari for singles,46,46,110,4,0.00,https://eknazariya.com/,0,0,0.00,0,144,"52, 43, 33, 24, 33, 43, 33, 43, 67, 81, 100, 43",2026-07-01,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
sher dil shayari,15,15,110,19,0.00,https://eknazariya.com/,0,0,0.00,0.01,131,"100, 100, 100, 100, 79, 79, 79, 100, 64, 79, 64, 50",2026-07-13,"Image pack, Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
one line sher,15,15,320,23,0.00,https://eknazariya.com/,0,0,0.00,0.33,137,"5, 7, 29, 54, 54, 54, 81, 66, 66, 54, 81, 100",2026-07-12,"Image pack, Sitelinks, Reviews, Video, Ads bottom, People also ask, Related searches",informational,Organic
kisi ke jane par shayari,10,10,110,21,0.00,https://eknazariya.com/,0,0,0.00,0.33,145,"65, 29, 29, 41, 65, 65, 65, 82, 65, 65, 65, 100",2026-07-13,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
february shayari in hindi,48,48,210,27,0.00,https://eknazariya.com/,0,0,0.00,0.33,123,"1, 2, 7, 14, 11, 14, 21, 59, 100, 21, 1, 1",2026-07-19,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
shayari apno ke liye,18,18,170,27,0.00,https://eknazariya.com/,0,0,0.00,0.33,125,"67, 67, 67, 81, 81, 81, 100, 52, 67, 81, 81, 67",2026-08-07,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
dhoop quotes in hindi,35,35,140,18,0.00,https://eknazariya.com/,0,0,0.00,0.33,132,"2, 2, 2, 2, 81, 35, 100, 4, 4, 100, 2, 2",2026-08-02,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
feeling shayari hindi,33,33,140,16,0.00,https://eknazariya.com/,0,0,0.00,0.33,137,"81, 67, 100, 100, 67, 52, 81, 81, 67, 67, 67, 52",2026-07-04,"Image pack, Sitelinks, Reviews, Video, Video Carousel, Related searches",informational,Organic
best 1 line shayari in hindi,22,22,140,,0.00,https://eknazariya.com/,0,0,0.00,0.33,143,"15, 27, 35, 42, 35, 42, 100, 54, 54, 65, 100, 65",2026-07-22,"Sitelinks, Video, People also ask, Related searches",commercial,Organic
kisiki nazar na lage shayari,20,20,140,20,0.00,https://eknazariya.com/,0,0,0.00,0.33,122,"54, 65, 54, 54, 42, 65, 100, 65, 81, 42, 35, 35",2026-08-05,"Sitelinks, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
today shayari in hindi,8,8,140,41,0.00,https://eknazariya.com/,0,0,0.00,0.33,135,"52, 67, 67, 52, 67, 81, 100, 100, 33, 43, 33, 33",2026-08-01,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
shayari hi shayari,12,12,140,37,0.00,https://eknazariya.com/,0,0,0.00,0.33,138,"65, 82, 82, 65, 82, 82, 100, 82, 65, 65, 65, 53",2026-08-14,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
sonchiriya dialogues,50,50,110,32,0.00,https://eknazariya.com/movie-shayari-1,0,0,0.00,0,106,"3, 28, 34, 28, 28, 44, 100, 53, 66, 0, 0, 0",2026-07-31,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
shortcut shayari,13,13,110,29,0.00,https://eknazariya.com/,0,0,0.00,0,131,"33, 43, 67, 81, 67, 67, 43, 52, 43, 43, 43, 100",2026-07-02,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
rone par shayari,25,25,170,28,0.00,https://eknazariya.com/,0,0,0.00,0.33,136,"100, 54, 54, 65, 65, 65, 54, 81, 65, 42, 35, 35",2026-07-23,"Image pack, Sitelinks, Reviews, Video, Featured snippet, Image, People also ask, Related searches",informational,Organic
mirza ghalib sher,30,30,210,17,0.20,https://eknazariya.com/ghalib-shayari,0,0,0.00,0.01,121,"44, 29, 100, 44, 29, 44, 81, 44, 23, 23, 67, 35",2026-07-07,"Image pack, Reviews, Video, Image, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
hasna shayari,22,22,140,18,0.00,https://eknazariya.com/,0,0,0.00,0.33,149,"81, 100, 81, 67, 81, 67, 81, 100, 52, 52, 52, 43",2026-07-11,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
best hashtags for poetry on instagram,27,27,110,19,0.00,https://eknazariya.com/hashtags-%23shayri,0,0,0.00,0,110,"1, 1, 54, 1, 100, 4, 19, 3, 1, 1, 1, 3",2026-06-23,"Sitelinks, Video, People also ask, Related searches, AI overview",commercial,Organic
all new shayari,11,11,110,43,0.00,https://eknazariya.com/,0,0,0.00,0,104,"43, 33, 43, 67, 52, 100, 52, 52, 43, 67, 33, 52",2026-07-10,"Image pack, Reviews, Ads bottom, Video Carousel, People also ask, Related searches, Ads middle",informational,Organic
hindi shayari in written,10,10,110,38,0.00,https://eknazariya.com/,0,0,0.00,0.33,152,"19, 43, 81, 81, 81, 81, 81, 100, 67, 14, 14, 10",2026-08-13,"Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
1 line shayri,17,17,170,3,0.00,https://eknazariya.com/,0,0,0.00,0,139,"81, 100, 81, 81, 65, 65, 65, 65, 65, 35, 12, 15",2026-07-10,"Image pack, Sitelinks, Reviews, Video, Related searches",informational,Organic
ishq shayari english,34,34,260,23,0.00,https://eknazariya.com/ishq-shayari,0,0,0.00,0.33,115,"29, 35, 44, 54, 67, 67, 100, 67, 81, 44, 54, 44",2026-08-10,"Image pack, Video, Image, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
apne aap par shayari,16,16,260,11,0.00,https://eknazariya.com/,0,0,0.00,0.33,107,"81, 100, 100, 100, 100, 81, 100, 100, 100, 100, 81, 81",2026-06-23,"Sitelinks, Reviews, Video, Ads bottom, People also ask, Related searches, AI overview",informational,Organic
shayarilovers,24,24,590,33,0.00,https://eknazariya.com/,0,0,0.00,0.33,598000,"55, 67, 82, 82, 82, 82, 82, 100, 82, 67, 55, 55",2026-06-22,"Sitelinks, Reviews, Video, Related searches",navigational,Organic
shayarilovers,30,30,590,33,0.00,https://eknazariya.com/,0,0,0.00,0.33,598000,"55, 67, 82, 82, 82, 82, 82, 100, 82, 67, 55, 55",2026-06-22,"Sitelinks, Reviews, Video, Related searches",navigational,Organic
shero shayari status,10,10,140,27,0.00,https://eknazariya.com/,0,0,0.00,0.07,144,"65, 100, 100, 82, 100, 82, 82, 65, 82, 82, 53, 65",2026-07-12,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches, Ads middle",informational,Organic
light shayari in hindi,19,19,170,19,0.00,https://eknazariya.com/,0,0,0.00,0.33,128,"36, 36, 23, 44, 100, 54, 36, 28, 23, 36, 36, 54",2026-07-11,"Image pack, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
modern shayari,14,14,110,43,0.00,https://eknazariya.com/,0,0,0.00,0.33,109,"100, 100, 79, 79, 79, 79, 79, 64, 79, 50, 64, 64",2026-08-13,"Image pack, Reviews, Video, Image, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
naina shayari in hindi,16,16,140,23,0.00,https://eknazariya.com/,0,0,0.00,0.33,131,"67, 67, 67, 67, 52, 81, 67, 52, 43, 100, 52, 24",2026-07-11,"Image pack, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
2023 shayari,17,17,390,30,0.33,https://eknazariya.com/,0,0,0.00,0,126,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100",2026-08-02,"Knowledge panel, Image pack, Reviews, Video, Video Carousel, People also ask, AI overview",informational,Organic
competition shayari in hindi,18,18,110,24,0.00,https://eknazariya.com/,0,0,0.00,0.33,128,"41, 65, 100, 82, 53, 65, 82, 82, 65, 65, 65, 53",2026-06-24,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
pagalpan shayari,27,27,170,9,0.00,https://eknazariya.com/,0,0,0.00,0.33,125,"67, 81, 81, 81, 67, 100, 81, 81, 100, 52, 43, 52",2026-08-09,"Image pack, Reviews, Video, Video Carousel, Related searches",informational,Organic
nazar wali shayari,14,14,210,19,0.00,https://eknazariya.com/,0,0,0.00,0.33,147,"81, 65, 81, 65, 65, 100, 100, 81, 81, 54, 65, 54",2026-08-01,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
special person shayari,18,18,260,37,0.00,https://eknazariya.com/,0,0,0.00,0.33,144,"67, 100, 82, 67, 82, 82, 82, 54, 67, 44, 44, 44",2026-07-14,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
best shayari status,18,18,210,38,0.00,https://eknazariya.com/,0,0,0.00,0.33,131,"100, 100, 81, 81, 54, 81, 81, 81, 65, 65, 65, 65",2026-07-04,"Image pack, Reviews, Video, Featured snippet, People also ask, Related searches",commercial,Organic
badalna shayari,17,17,260,18,0.00,https://eknazariya.com/,0,0,0.00,0.33,130,"100, 100, 100, 82, 67, 54, 67, 82, 54, 54, 54, 54",2026-07-13,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
gulzar shayari on flowers,29,29,260,24,0.00,https://eknazariya.com/gulzar-shayari-1,0,0,0.00,0.33,142,"3, 5, 29, 54, 66, 66, 66, 44, 29, 29, 54, 100",2026-07-11,"Image pack, Reviews, Video, Image, Ads top, Ads bottom, Video Carousel, People also ask, AI overview",informational,Organic
aashiqui shayari,49,49,1600,20,0.10,https://eknazariya.com/ishq-shayari,0,0,0.00,0.33,133,"84, 100, 100, 84, 84, 84, 84, 84, 68, 68, 68, 68",2026-07-16,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
diya shayari,10,10,110,29,0.00,https://eknazariya.com/,0,0,0.00,0.33,152,"12, 2, 81, 100, 36, 2, 2, 2, 2, 2, 2, 8",2026-07-21,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
whatsapp about shayari in hindi,19,19,260,30,0.00,https://eknazariya.com/,0,0,0.00,0.33,145,"6, 19, 54, 67, 67, 67, 100, 100, 81, 81, 35, 29",2026-07-09,"Reviews, Video, People also ask, Related searches","commercial, informational",Organic
nawaz ki shayari,25,25,590,21,0.00,https://eknazariya.com/,0,0,0.00,0.33,121,"4, 11, 48, 88, 88, 72, 100, 100, 100, 100, 1, 1",2026-07-19,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
